"siteid","gvillcode","land_v_cat","land_v_total","land_v_state","land_v_comm","land_v_priv","land_v_open"
"201021","201201",13,2.05,-8,-8,2.05,-8
"201021","201202",1,60,-8,-8,60,-8
"201021","201202",3,50,-8,-8,50,-8
"201021","201202",4,20,-8,-8,20,-8
"201021","201202",9,2.05,1.23,-8,0.82,-8
"201021","201202",11,3.7,-8,-8,3.7,-8
"201032","201301",2,1,0,0,1,0
"201032","201301",3,24,0,0,24,0
"201032","201301",4,12,0,0,12,0
"201032","201301",6,1,0,0,1,0
"201032","201301",11,0.6,0,0,0.6,0
"201032","201301",12,0.5,0,0.5,0,0
"201032","201302",3,80,0,0,80,0
"201032","201302",4,8,0,0,8,0
"201032","201302",6,8,0,0,8,0
"201032","201302",11,2.12,0,0,2.12,0
"201032","201303",2,40,0,0,40,0
"201032","201303",3,20,0,0,20,0
"201032","201303",11,10,0,0,10,0
"201032","201304",3,40,0,0,40,0
"201032","201304",4,5.2,0,0,5.2,0
"201032","201304",6,30,0,0,30,0
"201032","201304",11,4,0,0,4,0
"201032","201305",3,64,0,64,0,0
"201032","201305",4,16,0,0,16,0
"201032","201305",6,20,0,0,20,0
"201032","201305",11,4.8,0,0,4.8,0
"201032","201306",2,16,0,0,16,0
"201032","201306",3,48,0,0,48,0
"201032","201306",4,20,0,0,20,0
"201032","201306",6,4,0,0,4,0
"201032","201306",11,1.2,0,0,1.2,0
"201032","201306",12,0.8,0,0.8,0,0
"201032","201307",3,40,0,0,40,0
"201032","201307",4,0.6,0,0,0.6,0
"201032","201307",6,200,0,0,200,0
"201032","201307",11,10,0,0,10,0
"201032","201308",1,8,0,8,0,0
"201032","201308",3,40,0,0,40,0
"201032","201308",4,24,0,0,24,0
"201032","201308",6,40,0,0,40,0
"201032","201308",11,8,0,0,8,0
"201031","201309",1,20,0,0,20,0
"201031","201309",3,80,0,0,80,0
"201031","201309",4,10,0,0,10,0
"201031","201309",6,4,0,0,4,0
"201031","201309",11,24,0,0,24,0
"201031","201309",12,4,-0,0,4,0
"201031","201310",1,60,0,0,60,0
"201031","201310",3,80,0,0,80,0
"201031","201310",4,28,0,0,28,0
"201031","201310",6,40,0,0,40,0
"201031","201310",11,8,0,0,8,0
"201031","201311",1,2,0,0,2,0
"201031","201311",3,58,0,0,58,0
"201031","201311",4,60.8,0,0,60.8,0
"201031","201311",11,2,0,0,2,0
"201031","201311",12,6,0,0,6,0
"201031","201312",1,136,0,0,136,0
"201031","201312",2,40,0,0,40,0
"201031","201312",4,24.8,0,0,24.8,0
"201031","201312",6,2.4,0,0,2.4,0
"201031","201312",11,4,0,0,4,0
"201031","201313",3,40,0,0,40,0
"201031","201313",6,32,0,0,32,0
"201031","201313",11,24,0,0,24,0
"201031","201314",3,80,0,0,80,0
"201031","201314",4,36,0,0,36,0
"201031","201314",6,32,0,0,32,0
"201031","201314",11,48,0,0,48,0
"201031","201314",12,40,0,40,0,0
"202011","202101",1,127,0,127,0,0
"202011","202101",3,500,0,500,0,0
"202011","202101",4,27,0,27,0,0
"202011","202101",5,1.3,0,1.3,0,0
"202011","202101",10,7,0,7,0,0
"202011","202101",11,7,0,7,0,0
"202011","202102",1,200,0,200,0,0
"202011","202102",3,344,0,344,0,0
"202011","202102",4,100,0,100,0,0
"202011","202102",9,30,0,30,0,0
"202011","202102",11,2.8,0,2.8,0,0
"202012","202103",1,2467,2467,0,0,0
"202012","202103",3,239,0,0,239,0
"202012","202103",4,333,0,333,0,0
"202012","202103",8,3.35,3.35,0,0,0
"202012","202103",9,80,0,80,0,0
"202012","202103",11,2.4,0,2.4,0,0
"202012","202104",1,667,0,667,0,0
"202012","202104",3,100,0,0,100,0
"202012","202104",4,400,0,400,0,0
"202012","202104",8,17,-9,-9,-9,-9
"202012","202104",9,133,0,133,0,0
"202012","202104",11,1.52,-9,-9,-9,-9
"202013","202105",1,4750,0,4750,0,0
"202013","202105",3,422,0,422,0,0
"202013","202105",4,303,0,303,0,0
"202013","202105",6,33,0,0,33,0
"202013","202105",9,5368,0,5368,0,0
"202013","202105",11,207,0,207,0,0
"202013","202106",1,321,0,321,0,0
"202013","202106",3,568,0,568,0,0
"202013","202106",4,306,0,306,0,0
"202013","202106",11,2.55,0,2.55,0,0
"203011","203101",2,800,800,0,0,0
"203011","203101",4,21,0,0,21,0
"203011","203101",5,200,200,0,0,0
"203011","203101",11,2,0,0,2,0
"203011","203102",2,310,310,0,0,0
"203011","203102",4,185,0,0,185,0
"203011","203102",13,125.66,125.66,0,0,0
"203011","203102",14,620.66,435.66,0,185,0
"203011","203103",2,331,331,0,0,0
"203011","203103",4,46,0,0,46,0
"203011","203103",10,13,0,0,0,13
"203011","203103",13,4.32,4.32,0,0,0
"203011","203103",14,394.32,335.32,0,46,13
"203021","203201",2,800,750,50,0,0
"203021","203201",4,35,0,0,35,0
"203021","203201",5,200,100,0,0,100
"203021","203201",10,1038,850,53,35,100
"203021","203201",11,3,0,3,0,0
"203021","203202",2,234,134,100,0,0
"203021","203202",4,290,0,0,290,0
"203021","203202",7,10,0,0,10,0
"203021","203202",10,554.25,134,110.25,300,10
"203021","203202",11,20.25,0,10.25,0,10
"204011","204101",1,16000,10000,6000,0,0
"204011","204101",2,9047,9047,0,0,0
"204011","204101",4,5500,0,0,5500,0
"204011","204101",6,3000,0,0,3000,0
"204011","204101",8,50,0,0,50,0
"204011","204101",10,168,168,0,0,0
"204011","204101",11,700,0,0,700,0
"204011","204102",1,225,215,10,0,0
"204011","204102",4,1200,0,0,1200,0
"204011","204102",11,75,0,0,75,0
"204013","204103",3,5740,5725,0,15,0
"204013","204103",4,7500,0,0,7500,0
"204013","204103",11,50,0,0,50,0
"204013","204103",12,710,0,0,710,0
"204013","204104",1,360,360,0,0,0
"204013","204104",4,2000,0,0,2000,0
"204013","204104",8,1500,0,0,1500,0
"204013","204104",9,700,0,0,700,0
"204013","204104",10,80,0,0,80,0
"204013","204104",11,187,0,0,187,0
"204013","204104",12,184,0,0,184,0
"204013","204104",13,189,0,0,189,0
"204012","204105",1,70,50,20,0,0
"204012","204105",4,200,0,0,200,0
"204012","204105",8,391,0,0,391,0
"204012","204105",9,3,0,0,3,0
"204012","204105",11,20,0,0,20,0
"204012","204105",12,160,0,0,160,0
"204012","204105",13,10,0,10,0,0
"204012","204106",1,307,277,30,0,0
"204012","204106",3,24,0,0,24,0
"204012","204106",4,302,0,0,302,0
"204012","204106",8,200,0,0,200,0
"204012","204106",11,13,0,13,0,0
"204012","204106",12,4,0,4,0,0
"204012","204106",13,1,0,1,0,0
"204021","204201",4,24,0,0,24,0
"204021","204201",10,26,26,0,0,0
"204021","204201",11,50,0.6,0,49.4,0
"204021","204201",14,100,26.6,0,73.4,0
"204021","204202",1,150,150,0,0,0
"204021","204202",4,563,0,0,563,0
"204021","204202",10,18,0,18,0,0
"204021","204202",11,1415,0,0,1415,0
"204021","204202",14,2146,150,18,1978,0
"205011","205101",1,899.4,-8,897.4,2,-8
"205011","205101",3,0.7,-8,0.2,0.5,-8
"205011","205101",4,59.6,-8,-8,59.6,-8
"205011","205101",8,22.4,-8,-8,22.4,-8
"205011","205101",9,158.2,-8,158.2,-8,-8
"205011","205101",10,847.7,-8,846.7,1,-8
"205011","205101",11,4.8,3.6,-8,1.2,-8
"205011","205101",12,1.7,1.7,-8,-8,-8
"205011","205101",13,6,6,-8,-8,-8
"205011","205101",14,2000.5,11.3,1902.5,86.7,-8
"205011","205102",1,1065.3,-8,1065.3,0,-8
"205011","205102",3,11.8,-8,9.5,2.3,-8
"205011","205102",4,83.5,-8,-8,83.5,-8
"205011","205102",8,61.7,-8,-8,61.7,-8
"205011","205102",9,98,-8,98,-8,-8
"205011","205102",10,902.7,-8,902.7,0,-8
"205011","205102",11,13,11.2,-8,1.8,-8
"205011","205102",12,8,8,-8,-8,-8
"205011","205102",13,239.7,239.7,-8,-8,-8
"205011","205102",14,2483.7,258.9,2075.5,149.3,-8
"205011","205103",1,261.7,-8,260.2,1.5,-8
"205011","205103",3,0.7,-8,0.15,0.55,-8
"205011","205103",4,35.8,-8,-8,35.8,-8
"205011","205103",8,84.7,-8,-8,84.7,-8
"205011","205103",9,60.8,-8,60.8,-8,-8
"205011","205103",10,164.9,-8,164.9,0,-8
"205011","205103",11,2.9,2.3,-8,0.6,-8
"205011","205103",12,56.6,56.6,-8,-8,-8
"205011","205103",13,0,0,-8,-8,-8
"205011","205103",14,668.1,58.9,486.05,123.15,-8
"205012","205104",1,98.9,-8,97.7,1.2,-8
"205012","205104",3,2.1,-8,0,2.1,-8
"205012","205104",4,25.8,-8,-8,25.8,-8
"205012","205104",8,21,-8,-8,21,-8
"205012","205104",9,48.9,-8,48.9,-8,-8
"205012","205104",10,51.1,-8,51.1,0,-8
"205012","205104",11,1.1,0.8,-8,0.3,-8
"205012","205104",12,5.1,5.1,-8,-8,-8
"205012","205104",13,0,0,-8,-8,-8
"205012","205104",14,254,5.9,197.7,50.4,-8
"205012","205105",1,2021.8,-8,2021.8,0,-8
"205012","205105",3,1.85,-8,1.5,0.35,-8
"205012","205105",4,176.7,-8,-8,176.7,-8
"205012","205105",8,84.3,-8,-8,84.3,-8
"205012","205105",9,295.6,-8,295.6,-8,-8
"205012","205105",10,1929.5,-8,1929.5,0,-8
"205012","205105",11,7.2,5.1,-8,2.1,-8
"205012","205105",12,152.5,152.5,-8,-8,-8
"205012","205105",13,2623.3,2623.3,-8,-8,-8
"205012","205105",14,7292.75,2780.9,4284.4,263.45,-8
"205021","205201",1,3572.96,2572.96,0,0,1000
"205021","205201",2,297.04,0,297.04,0,0
"205021","205201",3,0,0,0,0,0
"205021","205201",4,608,0,0,608,0
"205021","205201",8,0,0,0,0,0
"205021","205201",11,32,1.1,0.9,30,0
"205021","205201",12,2.02,0,0,0,2.02
"205021","205201",13,0,0,0,0,0
"205022","205202",1,850.7,779.83,0,0,70.87
"205022","205202",2,117,0,117,0,0
"205022","205202",3,3.3,0,0,3.3,0
"205022","205202",4,812,0,0,812,0
"205022","205202",8,25.12,5.7,1.35,8.62,9.45
"205022","205202",11,35.16,0.22,0.15,34.79,0
"205022","205202",12,3.15,1.27,0,0.98,0.9
"205022","205202",13,1442.58,1442.58,0,0,0
"207011","207101",3,50,0,50,0,0
"207011","207101",4,42.75,0,0,42.75,0
"207011","207101",8,42.91,0,42.91,0,0
"207011","207101",11,19.69,0,10.99,8.9,0
"207011","207101",1,5050.080078125,0,0,80,0
"207011","207102",1,3239.23999023438,-9,-9,-9,-9
"207011","207102",3,26.75,0,26.75,0,0
"207011","207102",4,57.12,0,0,57.12,0
"207011","207102",8,151.8,0,151.8,0,0
"207011","207102",11,71.59,0,33.2,38.29,0
"207011","207102",13,694.94,0,694.94,0,0
"207011","207103",4,26.05,0,26.05,0,0
"207011","207103",8,31.11,0,31.11,0,0
"207011","207103",11,13.39,-9,6.89,6.5,0
"207011","207103",1,3159.28002929688,0,0,13,0
"207011","207103",13,3622.24,0,3622.24,0,0
"207011","207104",1,2174.13989257812,-9,-9,-9,-9
"207011","207104",3,1685.5,-9,-9,-9,-9
"207011","207104",4,0,-9,-9,-9,-9
"207011","207104",8,6.81,0,6.81,0,0
"207011","207104",11,61.26,0,39.74,21.52,0
"207011","207104",13,481.27,0,481.27,0,0
"207011","207105",3,29.9,0,29.9,0,0
"207011","207105",4,29.44,0,0,29.44,0
"207011","207105",8,30.46,0,30.46,0,0
"207011","207105",11,15.93,0,10.74,5.19,0
"207011","207105",1,726.539978027344,0,0,2.03999996185303,0
"207011","207105",13,42.13,0,42.13,0,0
"207011","207106",10,672.85,-9,-9,-9,-9
"207011","207106",3,29.26,0,29.26,0,0
"207011","207106",4,43.75,0,0,43.75,0
"207011","207106",8,69.41,0,69.41,0,0
"207011","207106",11,56.13,0,35.79,20.34,0
"207011","207106",13,230.95,0,230.96,0,0
"208011","208101",1,569.25,500,69.25,0,0
"208011","208101",4,124,0,0,124,0
"208011","208101",9,20,0,0,20,0
"208011","208101",11,104,30,0,74,0
"208011","208101",14,817.25,530,69.25,218,0
"208011","208102",1,80,0,0,0,80
"208011","208102",2,45,0,45,0,0
"208011","208102",4,205,0,0,205,0
"208011","208102",11,50,10,0,40,0
"208011","208102",14,380,10,45,245,80
"208011","208103",4,600,0,0,600,0
"208011","208103",8,50,0,0,50,0
"208011","208103",11,57,0,0,57,0
"208011","208103",14,707,0,0,707,0
"208011","208104",1,354,0,354,0,0
"208011","208104",4,186,0,0,186,0
"208011","208104",5,20,0,0,20,0
"208011","208104",8,30,0,0,30,0
"208011","208104",11,100,0,0,100,0
"208011","208104",14,690,0,354,336,0
"208011","208105",1,300,300,0,0,0
"208011","208105",4,900,0,0,900,0
"208011","208105",11,75,0,0,75,0
"208011","208105",14,1275,300,0,975,0
"208012","208106",4,19,0,0,19,0
"208012","208106",8,12,6,0,6,0
"208012","208106",11,9,0,3,6,0
"208012","208106",13,2,0,2,0,0
"208012","208106",14,42,6,5,31,0
"208012","208107",1,78,0,0,78,0
"208012","208107",4,57,0,0,57,0
"208012","208107",10,2,2,0,0,0
"208012","208107",11,10,0,2,8,0
"208012","208107",13,1,0,1,0,0
"208012","208107",14,148,2,3,143,0
"208012","208108",1,1000,930,0,70,0
"208012","208108",4,90,0,0,90,0
"208012","208108",5,70,0,0,70,0
"208012","208108",8,100,0,0,100,0
"208012","208108",9,20,20,0,0,0
"208012","208108",11,60,0,10,50,0
"208012","208108",14,1340,950,10,380,0
"208012","208109",1,100,0,0,100,0
"208012","208109",4,94,0,0,94,0
"208012","208109",8,10,10,0,0,0
"208012","208109",9,5,5,0,0,0
"208012","208109",10,10,0,0,10,0
"208012","208109",11,20,0,0,20,0
"208012","208109",14,239,15,224,0,0
"208012","208110",1,50,0,0,50,0
"208012","208110",4,84,0,0,84,0
"208012","208110",5,20,0,0,20,0
"208012","208110",11,20,4,0,16,0
"208012","208110",14,174,4,0,170,0
"208013","208111",3,800,0,0,800,0
"208013","208111",4,70,0,0,70,0
"208013","208111",8,200,0,200,0,0
"208013","208111",11,15,0,5,10,0
"208013","208111",14,1085,0,205,880,0
"208013","208112",1,3600,0,3600,0,0
"208013","208112",3,800,746,0,54,0
"208013","208112",4,400,0,0,400,0
"208013","208112",11,300,0,20,280,0
"208013","208112",14,5100,746,3620,734,0
"208013","208113",1,2500,2500,0,0,0
"208013","208113",4,283,0,0,283,0
"208013","208113",8,200,0,200,0,0
"208013","208113",11,400,0,100,300,0
"208013","208113",14,3383,2500,300,583,0
"208013","208114",1,1200,1200,0,0,0
"208013","208114",3,1100,0,0,1100,0
"208013","208114",4,15,0,0,15,0
"208013","208114",11,25,0,5,20,0
"208013","208114",14,2340,1200,5,1135,0
"208013","208115",1,2000,2000,0,0,0
"208013","208115",4,220,0,0,220,0
"208013","208115",11,15,0,0,15,0
"208013","208115",14,2235,2000,0,235,0
"301011","301101",1,6300,6300,0,0,0
"301011","301101",4,500,0,0,500,0
"301011","301101",8,97,0,0,97,0
"301011","301101",11,40,0,0,40,0
"301011","301101",12,5,0,0,0,5
"301011","301102",1,8000,8000,0,0,0
"301011","301102",2,1000,0,0,0,1000
"301011","301102",4,1525,0,0,1525,0
"301011","301102",5,1,0,1,0,0
"301011","301102",6,60,0,0,60,0
"301011","301102",8,1600,0,0,1600,0
"301011","301102",11,230,0,0,230,0
"301011","301102",12,100,0,0,0,100
"301011","301103",1,14000,14000,0,0,0
"301011","301103",4,300,0,0,300,0
"301011","301103",5,1,0,1,0,0
"301011","301103",6,10,0,0,10,0
"301011","301103",8,400,0,0,400,0
"301011","301103",11,40,0,0,40,0
"301011","301103",12,150,0,0,0,150
"301011","301104",1,18000,18000,0,0,0
"301011","301104",4,1000,0,0,1000,0
"301011","301104",8,1500,0,0,1500,0
"301011","301104",11,150,0,0,150,0
"301011","301104",12,2,0,0,0,2
"301011","301105",1,20000,20000,0,0,0
"301011","301105",4,3600,0,0,3600,0
"301011","301105",5,10,0,10,0,0
"301011","301105",6,5,0,0,5,0
"301011","301105",8,2125,0,0,2125,0
"301011","301105",11,400,0,0,400,0
"301011","301105",12,25,0,0,0,25
"302011","302101",1,296,0,296,0,0
"302011","302101",4,35.8,0,0,35.8,0
"302011","302101",9,7.6,0,7.6,0,0
"302011","302102",1,290,0,290,0,0
"302011","302102",4,47.7,0,0,47.7,0
"302011","302102",9,11.3,0,11.3,0,0
"302011","302103",1,234,0,234,0,0
"302011","302103",4,65,0,0,65,0
"302011","302103",9,10,0,10,0,0
"302012","302104",1,460,0,460,0,0
"302012","302104",4,41.4,0,0,41.4,0
"302012","302104",9,15.6,0,15.6,0,0
"302012","302105",1,9,0,9,0,0
"302012","302105",3,201,0,201,0,0
"302012","302105",4,38,0,0,38,0
"302012","302105",9,5,0,5,0,0
"302011","302106",3,310,0,310,0,0
"302011","302106",4,54.2,0,0,54.2,0
"302011","302106",9,5.9,0,5.9,0,0
"302012","302107",1,302,0,302,0,0
"302012","302107",4,30,0,0,30,0
"302012","302107",9,12.1,0,12.1,0,0
"302012","302108",1,317,0,317,0,0
"302012","302108",4,15.4,0,0,15.4,0
"302012","302108",9,18.6,0,18.6,0,0
"302012","302109",1,164,0,164,0,0
"302012","302109",4,34.2,0,0,34.2,0
"302012","302109",9,13.7,0,13.7,0,0
"302012","302110",1,266,0,266,0,0
"302012","302110",4,35.8,0,0,35.8,0
"302012","302110",9,13.4,0,13.4,0,0
"302012","302111",1,282,0,282,0,0
"302012","302111",4,14.8,0,0,14.8,0
"302012","302111",9,20.8,0,20.8,0,0
"302012","302112",1,328,0,328,0,0
"302012","302112",4,35.2,0,0,35.2,0
"302012","302112",9,16.6,0,16.6,0,0
"302011","302113",1,308,0,308,0,0
"302011","302113",4,37.3,0,0,37.3,0
"302011","302113",9,13.2,0,13.2,0,0
"302012","302114",1,268,0,268,0,0
"302012","302114",4,35.3,0,0,35.3,0
"302012","302114",9,4.4,0,4.4,0,0
"302011","302115",1,223,0,223,0,0
"302011","302115",4,52.2,0,0,52.2,0
"302011","302115",9,7.6,0,7.6,0,0
"302011","302116",1,270,0,270,0,0
"302011","302116",3,21,0,21,0,0
"302011","302116",4,35.6,0,0,35.6,0
"302011","302116",9,28.8,0,28.8,0,0
"302011","302117",1,361,0,361,0,0
"302011","302117",4,50.8,0,0,50.8,0
"302011","302117",9,9.9,0,9.9,0,0
"302012","302118",1,222,0,222,0,0
"302012","302118",3,68,0,68,0,0
"302012","302118",4,30.8,0,0,30.8,0
"302012","302118",9,7.6,0,7.6,0,0
"302012","302119",1,152,0,152,0,0
"302012","302119",4,37.6,0,0,37.6,0
"302012","302119",9,6.3,0,6.3,0,0
"302012","302120",1,302,0,302,0,0
"302012","302120",4,0,0,0,0,0
"302012","302120",9,22.3,0,22.3,0,0
"302012","302121",1,274,0,274,0,0
"302012","302121",4,35.8,0,0,35.8,0
"302012","302121",9,10.6,0,10.6,0,0
"302012","302122",1,189,0,189,0,0
"302012","302122",4,9.4,0,0,9.4,0
"302012","302122",9,7.3,0,7.3,0,0
"302021","302201",1,80,0,0,0,80
"302021","302201",4,300,0,0,300,0
"302021","302201",10,280,0,210,70,0
"302021","302201",11,115,0,25,90,0
"302021","302201",12,200,0,0,0,200
"302021","302201",14,975,0,235,460,280
"302022","302202",1,50,0,0,0,50
"302022","302202",3,455,455,0,0,0
"302022","302202",4,95,0,0,95,0
"302022","302202",10,12,0,12,0,0
"302022","302202",11,15,0,3,12,0
"302022","302202",14,627,455,15,107,50
"302022","302203",1,110,110,0,0,0
"302022","302203",3,530,510,0,20,0
"302022","302203",4,225,0,0,225,0
"302022","302203",10,20,0,20,0,0
"302022","302203",11,90,10,5,75,0
"302022","302203",14,975,855,25,95,0
"302022","302204",1,520,0,0,0,520
"302022","302204",3,231,221,0,10,0
"302022","302204",4,130,0,0,130,0
"302022","302204",10,40,0,20,20,0
"302022","302204",11,60,0,12,48,0
"302022","302204",14,981,221,32,208,520
"302021","302205",1,184,0,0,30,154
"302021","302205",4,190,0,0,190,0
"302021","302205",8,12,0,0,12,0
"302021","302205",10,49,0,9,40,0
"302021","302205",12,65,0,0,0,65
"302021","302205",14,500,0,9,272,219
"302022","302206",1,300,300,0,0,0
"302022","302206",3,221,221,0,0,0
"302022","302206",4,265,0,0,265,0
"302022","302206",10,25,0,25,0,0
"302022","302206",11,52,25,2,25,0
"302022","302206",14,863,546,27,290,0
"303011","303101",1,4.5,-8,2.5,2,-8
"303011","303101",4,37.5,-8,37.5,-8,-8
"303011","303101",11,9,-8,9,-8,-8
"303011","303101",14,51,-8,49,2,-8
"303011","303103",1,33.81,24.5,-8,-8,9.31
"303011","303103",4,7.35,-8,-8,7.35,-8
"303011","303103",11,20,-8,-8,20,-8
"303011","303103",14,61.16,24.5,-8,27.35,9.31
"303011","303104",1,5,-8,-8,5,-8
"303011","303104",2,3,3,-8,-8,-8
"303011","303104",3,1,-8,1,-8,-8
"303011","303104",4,75,-8,-8,75,-8
"303011","303104",7,12.5,-8,-8,12.5,-8
"303011","303104",8,12.5,-8,-8,12.5,-8
"303011","303104",11,10,-8,-8,10,-8
"303011","303104",14,119,3,1,115,-8
"303011","303105",1,0.8,-8,0.8,-8,-8
"303011","303105",3,0.4,-8,0.4,-8,-8
"303011","303105",4,24,-8,-8,24,-8
"303011","303105",11,12,-8,-8,12,-8
"303011","303105",12,6,-8,-8,-8,6
"303011","303105",14,43.2,-8,1.2,36,6
"303011","303106",1,11,-8,6,5,-8
"303011","303106",2,2,-8,2,-8,-8
"303011","303106",4,20,-8,-8,20,-8
"303011","303106",11,5,-8,-8,5,-8
"303011","303106",12,20,-8,20,-8,-8
"303011","303106",14,58,-8,28,30,-8
"303011","303108",1,28.45,-8,1.5,26.95,-8
"303011","303108",3,5.117,-8,3.5,1.617,-8
"303011","303108",4,100,-8,-8,100,-8
"303011","303108",5,30,-8,30,-8,-8
"303011","303108",8,5,-8,-8,5,-8
"303011","303108",11,40,-8,-8,40,-8
"303011","303108",12,15,-8,-8,15,-8
"303011","303108",14,223.567,-8,36.225,188.567,-8
"303011","303109",1,4.9,-8,-8,4.9,-8
"303011","303109",3,1.715,-8,0.25,1.47,-8
"303011","303109",4,13.72,-8,-8,13.72,-8
"303011","303109",8,3.18,-8,-8,3.18,-8
"303011","303109",11,2.45,-8,-8,2.45,-8
"303011","303109",12,1.96,-8,-8,-8,1.96
"303011","303109",14,27.93,-8,0.25,25.72,1.96
"303011","303110",1,2,-8,2,-8,-8
"303011","303110",3,2,-8,2,-8,-8
"303011","303110",4,285,-8,-8,285,-8
"303011","303110",6,0.5,-8,0.5,-8,-8
"303011","303110",10,2.5,-8,2.5,-8,-8
"303011","303110",11,2,-8,-8,2,-8
"303011","303110",14,294,-8,7,287,-8
"303011","303111",1,3.92,-8,-8,-8,3.92
"303011","303111",3,0.49,-8,0.49,-8,-8
"303011","303111",4,30,-8,-8,30,-8
"303011","303111",8,0.1225,-8,-8,0.1225,-8
"303011","303111",14,34.5325,-8,0.49,30.1225,3.92
"303011","303112",1,8,-8,5,3,-8
"303011","303112",2,9,-8,9,-8,-8
"303011","303112",3,2,-8,2,-8,-8
"303011","303112",4,250,-8,250,-8,-8
"303011","303112",11,62.5,-8,-8,62.5,-8
"303011","303112",14,331.5,-8,266,65.5,-8
"303011","303113",1,2,-8,2,-8,-8
"303011","303113",3,0.5,-8,-8,0.5,-8
"303011","303113",4,43,-8,-8,43,-8
"303011","303113",11,13,-8,-8,13,-8
"303011","303113",12,3,-8,-8,3,-8
"303011","303113",14,61.5,-8,2,59.5,-8
"303011","303115",1,10,-8,10,-8,-8
"303011","303115",2,12,-8,12,-8,-8
"303011","303115",3,20,-8,20,-8,-8
"303011","303115",4,35,-8,35,-8,-8
"303011","303115",5,60,-8,60,-8,-8
"303011","303115",8,9,-8,9,-8,-8
"303011","303115",11,5,-8,5,-8,-8
"303011","303115",12,5,-8,5,-8,-8
"303011","303115",14,156,-8,156,-8,-8
"303011","303116",1,4.41,-8,4.41,-8,-8
"303011","303116",2,0.81,-8,0.81,-8,-8
"303011","303116",3,0.98,-8,0.98,-8,-8
"303011","303116",4,130,-8,130,-8,-8
"303011","303116",5,2.45,-8,2.45,-8,-8
"303011","303116",6,7,-8,7,-8,-8
"303011","303116",8,7.9,-8,7.9,-8,-8
"303011","303116",11,4,-8,4,-8,-8
"303011","303116",12,0.98,-8,0.98,-8,-8
"303011","303116",14,158.53,-8,158.53,-8,-8
"303011","303117",1,1.5,-8,-8,-8,1.5
"303011","303117",2,2,2,-8,-8,-8
"303011","303117",3,1.5,-8,1.5,-8,-8
"303011","303117",4,10,-8,-8,10,-8
"303011","303117",8,1,-8,-8,1,-8
"303011","303117",14,16,2,1.5,11,1.5
"303011","303118",1,3,-8,-8,-8,3
"303011","303118",3,0.49,-8,0.49,-8,-8
"303011","303118",4,200,-8,-8,200,-8
"303011","303118",11,50,-8,-8,50,-8
"303011","303118",12,4.9,-8,-8,4.9,-8
"303011","303118",14,258.39,-8,0.49,254.9,3
"303011","303119",2,15,-8,-8,-8,15
"303011","303119",3,15,-8,-8,-8,15
"303011","303119",4,200,-8,-8,200,-8
"303011","303119",10,3,-8,-8,-8,3
"303011","303119",11,9,-8,-8,9,-8
"303011","303119",12,20,-8,-8,-8,20
"303011","303119",13,3,-8,-8,-8,3
"303011","303119",14,265,-8,-8,209,56
"303011","303120",1,2.5,-8,2.5,-8,-8
"303011","303120",3,0.708,-8,0.708,-8,-8
"303011","303120",4,121,-8,-8,121,-8
"303011","303120",6,0.25,-8,0.25,-8,-8
"303011","303120",8,11,-8,11,-8,-8
"303011","303120",10,30.25,-8,30.25,-8,-8
"303011","303120",11,60.5,-8,-8,60.5,-8
"303011","303120",14,226.208,-8,44.708,181.5,-8
"303012","303121",4,68.6,-8,-8,68.6,-8
"303012","303121",7,0.245,-8,-8,0.245,-8
"303012","303121",11,1.568,-8,-8,1.568,-8
"303012","303121",14,70.413,-8,-8,70.413,-8
"303012","303122",4,63.7,-8,-8,63.7,-8
"303012","303122",7,0.12,-8,-8,0.12,-8
"303012","303122",11,27.93,-8,-8,27.93,-8
"303012","303122",14,91.75,-8,-8,91.75,-8
"303012","303123",4,26.95,-8,-8,26.95,-8
"303012","303123",8,2,-8,-8,2,-8
"303012","303123",11,9.163,-8,-8,9.163,-8
"303012","303123",14,38.113,-8,-8,38.113,-8
"303012","303124",4,23.52,-8,-8,23.52,-8
"303012","303124",8,0.4,-8,-8,0.4,-8
"303012","303124",11,3.136,-8,-8,3.136,-8
"303012","303124",14,27.056,-8,-8,27.056,-8
"303012","303125",2,2.45,-8,-8,2.45,-8
"303012","303125",3,0.49,-8,-8,0.49,-8
"303012","303125",4,112.822,-8,-8,112.822,-8
"303012","303125",8,5.88,-8,-8,5.88,-8
"303012","303125",11,9.21,-8,-8,9.21,-8
"303012","303125",14,130.852,-8,-8,130.852,-8
"303012","303126",4,22.05,-8,-8,22.05,-8
"303012","303126",11,4.41,-8,-8,4.41,-8
"303012","303126",12,1.96,-8,-8,1.96,-8
"303012","303126",14,28.42,-8,-8,28.42,-8
"303012","303127",3,1.22,-8,-8,1.22,-8
"303012","303127",4,44.1,-8,-8,44.1,-8
"303012","303127",11,7.35,-8,-8,7.35,-8
"303012","303127",14,52.67,-8,-8,52.67,-8
"303012","303128",4,29.4,-8,-8,29.4,-8
"303012","303128",7,0.049,-8,-8,0.049,-8
"303012","303128",11,18.473,-8,-8,18.473,-8
"303012","303128",14,47.922,-8,-8,47.922,-8
"303012","303129",4,22.875,-8,-8,22.875,-8
"303012","303129",11,3.038,-8,-8,3.038,-8
"303012","303129",12,0.735,-8,-8,0.735,-8
"303012","303129",14,26.648,-8,-8,26.648,-8
"303012","303130",4,22.785,-8,-8,22.785,-8
